"uniform_id","trialid","trial","trial.nwords","nblink","nrun","nfix","nout","sac","skip","refix","reg","mfix","firstpass","rereading","total","rate","ACCURACY"
"ge_zu_6",2,"Das Wort Shaka, begleitet von",159,2,46,277,0,5.886,0.164,0.301,0.281,254,49096,21251,70347,136,3
"ge_zu_6",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,16,55,367,0,6.956,0.261,0.365,0.321,273,65799,34509,100308,108,4
"ge_zu_6",5,"Der Weltumwelttag oder auch Tag",152,9,36,316,0,6.528,0.316,0.424,0.303,272,65586,20417,86003,106,4
"ge_zu_6",7,"Eine Weinprobe ist die sensorische",198,8,30,298,0,6.483,0.207,0.339,0.2,252,59744,15438,75182,158,4
"ge_zu_6",8,"Orangensaft ist ein Fruchtsaft, der",132,7,27,238,0,7.09,0.212,0.365,0.235,259,43828,17879,61707,128,4
"ge_zu_6",9,"Der Imker beschäftigt sich mit",173,14,37,309,0,6.547,0.139,0.353,0.224,271,60139,23663,83802,124,4
"ge_zu_7",10,"Eine Nationalflagge symbolisiert als Flagge",180,24,27,279,0,6.785,0.244,0.304,0.155,234,45165,20227,65392,165,3
"ge_zu_7",11,"Die Internationale Union für Naturschutz",171,28,19,314,0,6.916,0.38,0.379,0.136,256,51551,28769,80320,128,3
"ge_zu_7",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,24,24,365,0,7.384,0.262,0.358,0.149,240,45899,41686,87585,110,4
"ge_zu_7",3,"Im Leistungssport ist Doping die",190,21,16,257,0,6.475,0.563,0.34,0.113,230,51300,7889,59189,193,4
"ge_zu_7",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,36,19,241,0,7.075,0.483,0.382,0.147,224,44762,9138,53900,200,3
"ge_zu_7",6,"Das Monokelist eine Sehhilfe, die",149,15,21,201,0,6.306,0.557,0.342,0.171,232,35790,10780,46570,192,3
"ge_zu_7",7,"Eine Weinprobe ist die sensorische",198,20,23,278,0,6.81,0.293,0.273,0.117,232,45458,19097,64555,184,3
"ge_zu_7",9,"Der Imker beschäftigt sich mit",173,19,23,266,1,7.628,0.335,0.312,0.225,245,46431,18805,65236,159,4
"ge_zu_9",1,"In der alten römischen Religion",174,2,36,286,0,5.975,0.477,0.331,0.272,206,40135,18763,58898,177,2
"ge_zu_9",10,"Eine Nationalflagge symbolisiert als Flagge",180,5,60,404,0,6.465,0.611,0.39,0.396,211,52438,32878,85316,127,4
"ge_zu_9",11,"Die Internationale Union für Naturschutz",171,6,50,366,0,6.411,0.637,0.507,0.34,222,57424,23736,81160,126,4
"ge_zu_9",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,3,43,305,0,6.206,0.594,0.46,0.379,220,40807,26396,67203,143,3
"ge_zu_9",2,"Das Wort Shaka, begleitet von",159,3,55,291,0,6.083,0.553,0.374,0.367,199,35975,22012,57987,165,4
"ge_zu_9",3,"Im Leistungssport ist Doping die",190,4,52,354,0,6.545,0.547,0.408,0.296,204,52135,20074,72209,158,4
"ge_zu_9",5,"Der Weltumwelttag oder auch Tag",152,3,62,366,0,6.192,0.645,0.364,0.443,212,43566,34110,77676,117,3
"ge_zu_9",7,"Eine Weinprobe ist die sensorische",198,8,59,412,0,6.23,0.682,0.375,0.408,220,48460,42179,90639,131,3
"ge_zu_9",8,"Orangensaft ist ein Fruchtsaft, der",132,3,36,276,0,7.306,0.394,0.434,0.301,215,40125,19227,59352,133,4
