id,trialid,in_span_mean,out_span_mean,relative_TRT,Text_TRT,Target_TRT,Fix_Target,target_to_fixation_ratio,Fix_Total,Correct_Flag
A2LLOJFA11FSZF,a_Oxygen_1,0,254.0,0.0,18226.0,0.0,0,0.0,242,0
A2N9U74YIPDQ9F,a_1973oilcrisis_3,188.0,202.86666666666667,0.03766402884904337,9983.0,376.0,3,0.032967033,91,0
A2OU4N4VBIE91I,a_1973oilcrisis_1,0,290.0652173913044,0.0,24410.0,0.0,0,0.0,237,0
A2OVX9UW5WANQE,a_Warsaw_1,312.0,155.44444444444446,0.05589895189465197,11163.0,624.0,7,0.0466666667,150,0
A2PSR3CMNR1R9X,a_IntergovernmentalPanelonClimateChange_2,213.71428571428572,239.04347826086956,0.10233258088788563,14619.0,1496.0,13,0.1015625,128,0
A2QABS5PO2AYES,a_FrenchandIndianWar_2,0,531.6111111111111,0.0,11625.0,0.0,0,0.0,107,0
A2RBF3IIJP15IH,a_Oxygen_1,0,227.225,0.0,12537.0,0.0,0,0.0,145,0
A2RC9V49MHS973,a_Steamengine_3,0,252.5,0.0,5555.0,0.0,0,0.0,61,1
A2UKBPPWF76NCT,a_Oxygen_1,0,181.65714285714284,0.0,8956.0,0.0,0,0.0,122,0
A2V27A9GZA1NR2,a_IntergovernmentalPanelonClimateChange_2,358.1666666666667,196.89473684210526,0.10832745236414962,19838.0,2149.0,17,0.0971428571,175,1
A2VLTSW6CXIUMR,a_Oxygen_1,0,500.94202898550725,0.0,46621.0,0.0,0,0.0,413,1
A2WBGRTWOXDE6M,a_Warsaw_0,1249.5,487.98039215686276,0.07395422997561434,42648.0,3154.0,15,0.0597609562,251,0
A2XENTYL1D1UOL,a_FresnoCalifornia_3,865.3333333333334,764.5294117647059,0.03420155934161132,86575.0,2961.0,34,0.0275303644,1235,0
A2Y87M8V0N1M6P,a_Teacher_0,391.5,237.14285714285714,0.054265714879756045,14429.0,783.0,6,0.0560747664,107,1
A2YP60DM1HYTH8,a_VictoriaAustralia_1,232.92857142857142,507.9166666666667,0.10453121857311151,34803.0,3638.0,25,0.0939849624,266,0
A2YTY52FZNII62,a_IntergovernmentalPanelonClimateChange_2,220.1,117.5,0.1912634735391847,12339.0,2360.0,27,0.1588235294,170,0
A2Z5A7TCIR8M6E,a_Warsaw_0,114.5,264.2631578947368,0.010013555468100923,22869.0,229.0,3,0.0111111111,270,0
A2Z6GCD1ZNCT6Z,a_Chloroplast_3,320.0,440.9574468085106,0.02939915477430024,32654.0,960.0,8,0.023880597,335,0
A2ZDEERVRN5AMC,a_Teacher_0,0,209.75,0.0,9252.0,0.0,0,0.0,81,1
A2ZSL0EDN3H4AT,a_IntergovernmentalPanelonClimateChange_2,373.0,220.7058823529412,0.13355317394888705,21834.0,2916.0,23,0.1095238095,210,0
A3084P5PROPWOI,a_Kenya_3,0,118.6,0.0,3305.0,0.0,0,0.0,37,1
A35J0Z5315SEBK,a_Kenya_3,305.3333333333333,383.9767441860465,0.031694405037887965,28901.0,916.0,11,0.0310734463,354,1
A35P3396DDWKTT,a_Warsaw_0,69.0,365.55102040816325,0.0024098910310142497,28632.0,69.0,1,0.0029498525,339,0
A361512FNHY889,a_Steamengine_3,217.0,183.03846153846155,0.010507396654223696,7233.0,76.0,1,0.012987013,77,1
A36IB78C6MVA3,a_Chloroplast_3,229.0,135.0,0.02454974271012007,9328.0,229.0,3,0.0247933884,121,1
A37E5WQJFDG6QG,a_FrenchandIndianWar_2,0,103.8529411764706,0.0,4705.0,0.0,0,0.0,60,0
A38DHLB88V8DL8,a_Warsaw_1,924.0,284.0,0.08867431663401437,21438.0,1901.0,23,0.0807017544,285,0
A39SK1E6IMQBD5,a_1973oilcrisis_3,469.0,412.0,0.020653180975911057,25904.0,535.0,5,0.0187969925,266,0
A3A1KP2SJRGNRZ,a_Chloroplast_3,0,157.54545454545453,0.0,8273.0,0.0,0,0.0,114,0
A3B2YRSMSC2J3T,a_VictoriaAustralia_3,0,95.71428571428571,0.0,2072.0,0.0,0,0.0,30,0
A3DTG2QEFWI2II,a_VictoriaAustralia_3,0,240.04166666666666,0.0,17280.0,0.0,0,0.0,221,0
A3EQVDHHKZRC0K,a_SuperBowl50_2,543.0,511.76190476190476,0.016015809344030203,33904.0,543.0,9,0.0148026316,608,0
A3EU8ENRH654SB,a_Steamengine_3,0,342.537037037037,0.0,25430.0,0.0,0,0.0,239,1
A3FL5SZK2XRTFB,a_DoctorWho_3,209.66666666666666,259.0,0.02490793173088346,25253.0,629.0,8,0.0242424242,330,1
A3FPXYVABXB9IZ,a_Warsaw_0,0,168.06666666666666,0.0,5614.0,0.0,0,0.0,82,0
A3HNEYFOIJWPH1,a_Kenya_3,0,183.0,0.0,12419.0,0.0,0,0.0,116,1
A3K0U7YO7V7KZF,a_Steamengine_3,0,338.7567567567568,0.0,19999.0,0.0,0,0.0,231,1
A3L95FSCN74FIF,a_Chloroplast_3,189.33333333333334,133.35294117647058,0.09374484238323155,6059.0,568.0,6,0.0909090909,66,0
A3MHP4LZ3V88NF,a_VictoriaAustralia_3,132.0,50.0,0.16136919315403422,1636.0,264.0,4,0.1538461538,26,0
A3NXT3OVGL7QNR,a_SuperBowl50_1,617.0,663.2558139534884,0.037206940943953874,55151.0,2052.0,17,0.0437017995,389,0
A3NXW2JI4DU0C0,a_Chloroplast_3,343.5,316.6829268292683,0.0352598713554627,21299.0,751.0,10,0.0448430493,223,0
A3RDJ3UZ9EJP6Y,a_Chloroplast_3,121.5,495.6,0.0071929668768315426,33783.0,243.0,2,0.007751938,258,0
A3RI9RLBGPG2B6,a_FrenchandIndianWar_2,0,97.75862068965517,0.0,4448.0,0.0,0,0.0,61,1
A3RMV9ZGFJ0HHF,a_Kenya_3,103.0,396.0833333333333,0.005107480227109315,40333.0,206.0,3,0.007751938,387,1
A3RVHUY67SVXQV,a_Teacher_0,0,183.14285714285714,0.0,6461.0,0.0,0,0.0,61,1
A3VHDQR8A9JJ4F,a_VictoriaAustralia_1,218.93333333333334,282.0882352941176,0.1657754010695187,24123.0,3999.0,47,0.1865079365,252,0
A489K1IFOM4JW,a_1973oilcrisis_1,571.0,201.2941176470588,0.13297297297297297,5550.0,738.0,9,0.1323529412,68,1
A4CHLWPHZIP7Y,a_1973oilcrisis_3,183.5,176.80769230769232,0.042217876452317955,8693.0,367.0,6,0.045112782,133,1
A4W9APAHFWVLO,a_FresnoCalifornia_3,159.0,270.75,0.015726225211413876,20221.0,318.0,3,0.0142180095,211,0
A4W9APAHFWVLO,a_1973oilcrisis_1,368.0,378.9736842105263,0.019470899470899472,18900.0,368.0,4,0.0281690141,142,0
A7GT7BIC7ERWE,a_Teacher_0,197.0,106.42105263157895,0.02469290549009777,7978.0,197.0,3,0.03125,96,1
A7SW6SVNJ5V6O,a_FresnoCalifornia_3,296.0,209.47222222222223,0.07563587684069611,13446.0,1017.0,11,0.0802919708,137,0
A8C3WNWRBWUXO,a_SuperBowl50_2,735.0,144.7,0.033870398682817826,17006.0,576.0,9,0.038961039,231,1
A9KXY0C9JHSZL,a_Warsaw_4,78.0,139.36,0.052099533437014,5144.0,268.0,3,0.0428571429,70,0
ACTQSBR4YRLZZ,a_SuperBowl50_2,56.0,100.33333333333333,0.003971349549677328,14101.0,56.0,1,0.0051020408,196,0
AI8E3ZLZ3FO6O,a_VictoriaAustralia_3,297.5,251.9047619047619,0.017445227294662677,41444.0,723.0,9,0.0196078431,459,0
AIA7RZSAONU5M,a_Warsaw_0,152.0,332.68888888888887,0.014094955489614243,21568.0,304.0,4,0.0209424084,191,0
AKAM01E1R4KAF,a_DoctorWho_3,65.0,131.14814814814815,0.009592680047225502,6776.0,65.0,1,0.011627907,86,1
AKNBC1TE88NDO,a_1973oilcrisis_1,1792.0,521.5263157894736,0.039134373427277304,49675.0,1944.0,22,0.041509434,530,0
AMPR904VJJFZY,a_SuperBowl50_2,0,78.0,0.0,597.0,0.0,0,0.0,9,0
ANCTZADQC3D75,a_Oxygen_1,59.0,286.1666666666667,0.0,12891.0,0.0,0,0.0,122,1
ANX6Q4NMZL8EI,a_SuperBowl50_2,219.0,307.88235294117646,0.0,11235.0,0.0,0,0.0,128,1
AQMLJYUQCSG22,a_Chloroplast_3,274.6666666666667,327.0882352941176,0.03582452936828834,23001.0,824.0,5,0.0264550265,189,0
ARUXG5FD1Q76F,a_SuperBowl50_1,447.0,254.75675675675674,0.10568196764435091,15206.0,1607.0,16,0.0952380952,168,0
AT6LDQNLKTUSE,a_1973oilcrisis_3,0,173.9090909090909,0.0,10488.0,0.0,0,0.0,128,0
ATA9BBCLTE2HS,a_VictoriaAustralia_3,62.5,461.84615384615387,0.013791469194312796,21100.0,291.0,3,0.013215859,227,0
AUA3VQ48GSMLF,a_Warsaw_4,0,66.66666666666667,0.0,780.0,0.0,0,0.0,15,0
AX8NXTT8QMGHC,a_SuperBowl50_1,671.0,280.2682926829268,0.09903955876759224,21032.0,2083.0,18,0.0909090909,198,0
AXY0D2AMLKE2A,a_FrenchandIndianWar_2,68.5,159.59375,0.01668290306867998,8212.0,137.0,2,0.0198019802,101,1
AYQTQYOLTNY0Y,a_VictoriaAustralia_3,151.0,107.2,0.04326647564469914,3490.0,151.0,2,0.0377358491,53,0
AYY0UC6KCN9RW,a_SuperBowl50_2,579.0,438.75,0.025472651176215905,27716.0,706.0,11,0.0268292683,410,0
AYYSG3O9FNU15,a_SuperBowl50_1,196.0,168.1818181818182,0.02852153667054715,6872.0,196.0,2,0.0338983051,59,1
AZU9D7YLCTAYV,a_SuperBowl50_2,197.0,321.0,0.011195726301432144,17596.0,197.0,2,0.0131578947,152,1
p1-lab-control,a_SuperBowl50_2,165.0,135.33333333333334,0.022409344017384217,7363.0,165.0,2,0.0338983051,59,0
A10BH9PYCYUKDJ,a_MartinLuther_2,0,547.1315789473684,0.0,47205.0,0.0,0,0.0,324,0
A10W3EILX06DFO,a_Packetswitching_2,50.0,80.3076923076923,0.053406998158379376,2715.0,145.0,2,0.0392156863,51,1
A11EZAV2HRYKD5,a_IntergovernmentalPanelonClimateChange_0,61.0,287.6119402985075,0.0067708511438634884,29243.0,198.0,3,0.0066079295,454,0
A11YS0T8MV3Q7C,a_MartinLuther_2,332.0,538.6153846153846,0.018704598952137486,39509.0,739.0,9,0.0265486726,339,0
A12HLLXWOQJ14Q,a_SuperBowl50_2,0,143.25,0.0,4995.0,0.0,0,0.0,71,1
A12NT768CR36E5,a_Islamism_1,216.83333333333334,115.91666666666667,0.35205479452054794,13140.0,4626.0,55,0.3503184713,157,1
A13WTEQ06V3B6D,a_IntergovernmentalPanelonClimateChange_0,170.0,153.35294117647058,0.029299048089998763,8089.0,237.0,2,0.021978022,91,0
A160BYMX7X0EPG,a_MartinLuther_2,280.0,239.80851063829786,0.22616448326055313,21984.0,4972.0,65,0.2117263844,307,1
A17Q4QN6UE0EZC,a_Ctenophora_2,0,134.43478260869566,0.0,5336.0,0.0,0,0.0,65,1
A18JFH5XQAUVAK,a_SkyUnitedKingdom_0,0,92.6923076923077,0.0,3309.0,0.0,0,0.0,50,0
A19F9CLZ0XWBYR,a_MartinLuther_0,363.5,156.56,0.20725995316159251,7686.0,1593.0,13,0.1382978723,94,0
A19L8SNH73AX1Z,a_Oxygen_1,1344.0,184.75510204081633,0.09150949819568326,14687.0,1344.0,7,0.052238806,134,0
A1B7X75L6JOPGM,a_IntergovernmentalPanelonClimateChange_0,0,78.22222222222223,0.0,1241.0,0.0,0,0.0,18,1
A1BASVXQK125PD,a_SuperBowl50_2,0,105.25,0.0,3830.0,0.0,0,0.0,67,1
A1CPY1HLCFTIL1,a_MartinLuther_2,775.5,849.6666666666666,0.24088302919176927,68718.0,16553.0,168,0.2304526749,729,0
A1D26DHX9CDRGI,a_Chloroplast_4,124.0,74.6,0.0,3062.0,0.0,0,0.0,41,1
A1D41E24S4E4I4,a_Packetswitching_2,184.2,373.3,0.10083259947161957,24982.0,2519.0,25,0.0909090909,275,0
A1HR8IRDC07FO9,a_Rhine_0,0,258.4166666666667,0.0,16493.0,0.0,0,0.0,223,1
A1IJ6E21R29K53,a_HarvardUniversity_0,0,257.6060606060606,0.0,10365.0,0.0,0,0.0,121,0
A1ISZTMNHXPB4C,a_IntergovernmentalPanelonClimateChange_0,59.0,128.05714285714285,0.00891508008461771,6618.0,59.0,1,0.0113636364,88,1
A1JI19KPIVNL3Y,a_MartinLuther_0,203.75,218.74418604651163,0.05950208074760897,13697.0,815.0,8,0.0526315789,152,0
A1JWPEUSQYB6XL,a_HarvardUniversity_0,0,134.47058823529412,0.0,2862.0,0.0,0,0.0,33,0
A1K76PLMB0YQT5,a_Apolloprogram_2,436.5,368.3333333333333,0.06160842210178783,32106.0,1978.0,32,0.0634920635,504,0
A1KGPGSI6I9TQ5,a_Chloroplast_4,138.0,147.07142857142858,0.0192414947016174,7172.0,138.0,2,0.0215053763,93,1
A1LTVR9DOB62B1,a_Apolloprogram_2,210.25,270.2456140350877,0.03483559438951483,26094.0,909.0,11,0.0372881356,295,0
A1N93G08WP4XH7,a_Rhine_0,68.0,245.45454545454547,0.004334246924596851,15689.0,68.0,1,0.0072992701,137,0
A1OM5NWYYYJKQW,a_IntergovernmentalPanelonClimateChange_0,174.0,188.83333333333334,0.015306122448979591,11368.0,174.0,1,0.0105263158,95,0
A1OZPLHNIU1519,a_SouthernCalifornia_2,350.3333333333333,200.4255319148936,0.06785460649493189,15489.0,1051.0,13,0.0722222222,180,1
A1PHDT66U6IK4Q,a_Chloroplast_4,480.0,243.0,0.04709495776810852,11721.0,552.0,7,0.0469798658,149,0
A1QMJNJ5FGC09,a_Apolloprogram_2,396.0,336.3692307692308,0.02299519274931872,32659.0,751.0,5,0.0183150183,273,0
A1T9BJRS4IL8VQ,a_Oxygen_1,169.5,108.18181818181819,0.12410071942446044,3336.0,414.0,5,0.1136363636,44,0
A1VGM6OJRPRNCQ,a_SuperBowl50_2,0,156.0,0.0,3093.0,0.0,0,0.0,47,0
A1WH32GYQOHIRQ,a_Apolloprogram_2,81.5,324.06666666666666,0.005737618360378754,28409.0,163.0,2,0.0061919505,323,1
A1WRZX4HNRMVG1,a_Chloroplast_4,213.0,294.875,0.013723342568133496,15521.0,213.0,2,0.0122699387,163,0
A1YRYQBQGQRY1Q,a_Teacher_1,0,386.95,0.0,23026.0,0.0,0,0.0,219,0
A1YTB9G04PC71S,a_SouthernCalifornia_2,186.5,166.72222222222223,0.03850123864574732,9688.0,373.0,5,0.0434782609,115,1
A20SL254675EOK,a_SuperBowl50_2,0,186.5,0.0,1780.0,0.0,0,0.0,21,1
A23KAJRDVCVGOE,a_VictoriaandAlbertMuseum_2,56.0,144.20689655172413,0.006683375104427736,8379.0,56.0,1,0.0089285714,112,0
A24LB89P1BPKKF,a_Apolloprogram_2,112.75,330.2,0.012605159451074653,35779.0,451.0,7,0.0146750524,477,0
A25TQ73VVCOM4X,a_Apolloprogram_2,138.0,240.50704225352112,0.0166525883914565,24861.0,414.0,4,0.0118343195,338,0
A28VE2YSRYE3B8,a_Rhine_0,136.0,108.14285714285714,0.029545948294590483,4603.0,136.0,2,0.0338983051,59,0
A292T1OXCVXN78,a_AmericanBroadcastingCompany_0,171.0,165.36111111111111,0.01634486713821449,10462.0,171.0,2,0.016,125,0
A293JF50QSYCRO,a_SkyUnitedKingdom_0,741.0,314.4186046511628,0.03546472671580358,20894.0,741.0,9,0.0324909747,277,0
A2APG8MSLJ6G2K,a_IntergovernmentalPanelonClimateChange_0,67.0,180.975,0.013893208916537066,9645.0,134.0,2,0.0165289256,121,1
A2G57M3XD1AIBS,a_Islamism_1,469.88235294117646,275.14285714285717,0.3964447736320711,21602.0,8564.0,110,0.355987055,309,1
A2H1QUGX0SOUMH,a_Oxygen_1,129.0,75.3103448275862,0.04738604172031934,3883.0,184.0,3,0.0454545455,66,1
A2HOEI5M6G883O,a_Teacher_1,0,464.2,0.0,21725.0,0.0,1,0.0090909091,110,1
A2I6ZALE49CVSC,a_SuperBowl50_2,0,168.41666666666666,0.0,10306.0,0.0,0,0.0,101,1
A2IFHU3P1MF54K,a_MartinLuther_2,93.0,354.13513513513516,0.0036130536130536133,25740.0,93.0,1,0.004,250,1
A2IQ0QCTQ3KWLT,a_Rhine_0,0,269.4230769230769,0.0,25824.0,0.0,0,0.0,207,0
A2LLOJFA11FSZF,a_MartinLuther_2,163.25,107.5,0.29494614747307374,2414.0,712.0,9,0.3,30,1
A2N9U74YIPDQ9F,a_VictoriaandAlbertMuseum_2,153.8,195.72413793103448,0.21808834472028682,14783.0,3224.0,33,0.2244897959,147,0
A2OU4N4VBIE91I,a_Rhine_0,1171.0,236.02325581395348,0.04326163994245816,28501.0,1233.0,12,0.0456273764,263,1
A2OVX9UW5WANQE,a_Ctenophora_2,0,213.62962962962962,0.0,15072.0,0.0,0,0.0,192,1
A2PSR3CMNR1R9X,a_Oxygen_1,377.0,185.19672131147541,0.052318437560628595,15463.0,809.0,7,0.0451612903,155,0
A2QABS5PO2AYES,a_Chloroplast_4,73.0,184.14285714285714,0.01806036615536863,4042.0,73.0,1,0.0192307692,52,0
A2RBF3IIJP15IH,a_MartinLuther_2,235.8235294117647,279.45,0.3797909407665505,11193.0,4251.0,50,0.390625,128,1
A2RC9V49MHS973,a_Packetswitching_2,0,406.0416666666667,0.0,12420.0,0.0,0,0.0,135,1
A2UKBPPWF76NCT,a_MartinLuther_2,380.06666666666666,245.325,0.3077840607881251,22636.0,6967.0,101,0.2970588235,340,1
A2V27A9GZA1NR2,a_Oxygen_1,150.5,239.08,0.015564403536894358,19339.0,301.0,3,0.0154639175,194,1
A2VLTSW6CXIUMR,a_MartinLuther_2,358.7368421052632,454.74418604651163,0.2048430240743348,35515.0,7275.0,74,0.2,370,1
A2WBGRTWOXDE6M,a_Rhine_0,342.0,494.02564102564105,0.03156254711765593,39794.0,1256.0,3,0.0120481928,249,1
A2XENTYL1D1UOL,a_MartinLuther_2,1058.5,414.81481481481484,0.03992437314145159,54478.0,2175.0,26,0.0340760157,763,0
A2Y87M8V0N1M6P,a_IntergovernmentalPanelonClimateChange_0,0,255.0,0.0,19979.0,0.0,0,0.0,149,0
A2YP60DM1HYTH8,a_Apolloprogram_2,250.5,369.42105263157896,0.018133830150597732,32205.0,584.0,4,0.015037594,266,0
A2YTY52FZNII62,a_Oxygen_1,68.0,131.58,0.007174509390166702,9478.0,68.0,1,0.0076335878,131,1
A2Z5A7TCIR8M6E,a_Rhine_0,120.5,126.72,0.03193321849741619,7547.0,241.0,3,0.0309278351,97,0
A2Z6GCD1ZNCT6Z,a_Islamism_1,378.77777777777777,230.5625,0.3567248746052387,21532.0,7681.0,74,0.3775510204,196,1
A2ZDEERVRN5AMC,a_IntergovernmentalPanelonClimateChange_0,476.0,216.925,0.03204092622509424,14856.0,476.0,2,0.0136054422,147,1
A2ZSL0EDN3H4AT,a_Oxygen_1,190.5,261.2878787878788,0.014665691520073906,25979.0,381.0,3,0.0111111111,270,0
A3084P5PROPWOI,a_SouthernCalifornia_2,0,108.07692307692308,0.0,2363.0,0.0,0,0.0,37,1
A35J0Z5315SEBK,a_SouthernCalifornia_2,306.0,185.7843137254902,0.01783216783216783,17160.0,306.0,4,0.0181818182,220,1
A35P3396DDWKTT,a_Rhine_0,101.0,129.43478260869566,0.010218535006070418,9884.0,101.0,1,0.0075757576,132,0
A361512FNHY889,a_Packetswitching_2,188.5,193.4,0.07917673002205187,9523.0,754.0,8,0.0824742268,97,1
A36IB78C6MVA3,a_Islamism_1,119.91666666666667,136.33333333333334,0.2542290961817303,6207.0,1578.0,21,0.2441860465,86,1
A37E5WQJFDG6QG,a_Chloroplast_4,621.0,123.6923076923077,0.07313626192439053,8491.0,621.0,9,0.0818181818,110,0
A38DHLB88V8DL8,a_Ctenophora_2,360.0,236.61904761904762,0.016931615087950335,21262.0,360.0,4,0.013559322,295,0
A39SK1E6IMQBD5,a_VictoriaandAlbertMuseum_2,276.90909090909093,501.7857142857143,0.10915451203604885,33732.0,3682.0,44,0.1246458924,353,0
A3A1KP2SJRGNRZ,a_Islamism_1,255.58823529411765,160.35714285714286,0.3671555492878296,14182.0,5207.0,71,0.3397129187,209,1
A3B2YRSMSC2J3T,a_HarvardUniversity_0,0,96.05882352941177,0.0,2404.0,0.0,0,0.0,34,0
A3DTG2QEFWI2II,a_HarvardUniversity_0,0,154.93333333333334,0.0,2766.0,0.0,0,0.0,33,0
A3EQVDHHKZRC0K,a_AmericanBroadcastingCompany_0,109.5,257.32394366197184,0.007541322314049587,29040.0,219.0,4,0.0080808081,495,1
A3EU8ENRH654SB,a_Packetswitching_2,77.0,456.4,0.026003559422582558,20228.0,526.0,7,0.0360824742,194,1
A3FL5SZK2XRTFB,a_SuperBowl50_2,147.0,150.72727272727272,0.01163895486935867,12630.0,147.0,2,0.011627907,172,1
A3FPXYVABXB9IZ,a_Rhine_0,69.0,167.70833333333334,0.006350082827167311,10866.0,69.0,1,0.0073529412,136,0
A3HNEYFOIJWPH1,a_SouthernCalifornia_2,329.5,231.61764705882354,0.05979493693857182,11021.0,659.0,4,0.0344827586,116,0
A3K0U7YO7V7KZF,a_Packetswitching_2,106.0,96.66666666666667,0.34485407066052226,2604.0,898.0,12,0.2926829268,41,1
A3L95FSCN74FIF,a_MartinLuther_0,93.33333333333333,167.76923076923077,0.028717948717948718,9750.0,280.0,3,0.0229007634,131,0
A3MHP4LZ3V88NF,a_HarvardUniversity_0,0,100.66666666666667,0.0,1476.0,0.0,0,0.0,24,0
A3NXT3OVGL7QNR,a_Teacher_1,760.5,632.2307692307693,0.03782301140464848,41562.0,1572.0,14,0.038147139,367,1
A3NXW2JI4DU0C0,a_Islamism_1,239.4375,222.72222222222223,0.22433189106642912,19645.0,4407.0,43,0.2028301887,212,1
A3RDJ3UZ9EJP6Y,a_Islamism_1,278.6666666666667,311.70588235294116,0.18358281881579533,22513.0,4133.0,42,0.1935483871,217,1
A3RI9RLBGPG2B6,a_Chloroplast_4,0,82.6,0.0,3140.0,0.0,0,0.0,47,1
A3RMV9ZGFJ0HHF,a_SouthernCalifornia_2,340.0,456.9818181818182,0.021124797948832284,35882.0,758.0,9,0.0255681818,352,0
A3RVHUY67SVXQV,a_IntergovernmentalPanelonClimateChange_0,69.0,167.35294117647058,0.007920110192837466,8712.0,69.0,1,0.0120481928,83,0
A3VHDQR8A9JJ4F,a_Apolloprogram_2,90.0,216.59259259259258,0.014332181337670257,19676.0,282.0,4,0.0179372197,223,0
A489K1IFOM4JW,a_SkyUnitedKingdom_0,52.0,231.28571428571428,0.005574614065180103,9328.0,52.0,1,0.0089285714,112,0
A4CHLWPHZIP7Y,a_VictoriaandAlbertMuseum_2,242.10526315789474,176.48275862068965,0.27727577838591416,19367.0,5370.0,74,0.2690909091,275,0
A4W9APAHFWVLO,a_MartinLuther_2,68.0,207.0,0.009969212725406832,13642.0,136.0,2,0.0129032258,155,0
A4W9APAHFWVLO,a_SkyUnitedKingdom_0,79.0,283.2857142857143,0.004148288174753203,19044.0,79.0,1,0.0060606061,165,0
A7GT7BIC7ERWE,a_IntergovernmentalPanelonClimateChange_0,60.0,129.09375,0.008805400645729381,6814.0,60.0,1,0.0114942529,87,0
A7SW6SVNJ5V6O,a_MartinLuther_2,272.0,253.4090909090909,0.04594594594594595,11840.0,544.0,4,0.0363636364,110,0
A8C3WNWRBWUXO,a_AmericanBroadcastingCompany_0,0,400.72340425531917,0.0,28755.0,0.0,0,0.0,380,1
A9KXY0C9JHSZL,a_IntergovernmentalPanelonClimateChange_0,0,101.0,0.0,2426.0,0.0,0,0.0,33,1
ACTQSBR4YRLZZ,a_AmericanBroadcastingCompany_0,166.0,210.75471698113208,0.016345822460735564,20311.0,332.0,5,0.0183150183,273,1
AI8E3ZLZ3FO6O,a_HarvardUniversity_0,70.0,107.6875,0.03098716246126605,2259.0,70.0,1,0.03125,32,0
AIA7RZSAONU5M,a_Rhine_0,0,334.6666666666667,0.0,19504.0,0.0,0,0.0,193,1
AKAM01E1R4KAF,a_SuperBowl50_2,0,101.33333333333333,0.0,2450.0,0.0,0,0.0,33,0
AKNBC1TE88NDO,a_SkyUnitedKingdom_0,442.0,409.25454545454545,0.016302617334267338,31406.0,512.0,5,0.0159235669,314,0
AMPR904VJJFZY,a_AmericanBroadcastingCompany_0,0,110.46666666666667,0.0,7158.0,0.0,0,0.0,85,1
ANCTZADQC3D75,a_MartinLuther_2,198.28571428571428,212.92307692307693,0.2690852819807428,11632.0,3130.0,39,0.314516129,124,1
ANX6Q4NMZL8EI,a_AmericanBroadcastingCompany_0,166.0,271.7659574468085,0.008385956049507452,19795.0,166.0,1,0.0044843049,223,1
AQMLJYUQCSG22,a_Islamism_1,372.8888888888889,334.3333333333333,0.26321503698174664,14737.0,3879.0,31,0.219858156,141,1
ARUXG5FD1Q76F,a_Teacher_1,323.0,312.0731707317073,0.039517563361494,17992.0,711.0,9,0.0420560748,214,1
AT6LDQNLKTUSE,a_VictoriaandAlbertMuseum_2,0,246.06896551724137,0.0,12328.0,0.0,0,0.0,138,0
ATA9BBCLTE2HS,a_HarvardUniversity_0,0,199.1,0.0,2950.0,0.0,0,0.0,34,0
AUA3VQ48GSMLF,a_IntergovernmentalPanelonClimateChange_0,0,67.0,0.0,67.0,0.0,0,0.0,1,1
AX8NXTT8QMGHC,a_Teacher_1,126.0,237.21875,0.010721579305650103,11752.0,126.0,2,0.015503876,129,0
AXY0D2AMLKE2A,a_Chloroplast_4,319.0,177.33333333333334,0.053095872170439415,6008.0,319.0,4,0.0506329114,79,0
AYQTQYOLTNY0Y,a_HarvardUniversity_0,0,99.5,0.0,2412.0,0.0,0,0.0,34,0
AYY0UC6KCN9RW,a_AmericanBroadcastingCompany_0,0,190.28070175438597,0.0,16578.0,0.0,0,0.0,259,1
AYYSG3O9FNU15,a_Teacher_1,0,172.16666666666666,0.0,5282.0,0.0,0,0.0,45,1
AZU9D7YLCTAYV,a_AmericanBroadcastingCompany_0,685.0,245.25862068965517,0.029593467836004667,23147.0,685.0,3,0.0138248848,217,1
p1-lab-control,a_AmericanBroadcastingCompany_0,102.0,189.38709677419354,0.011263250883392226,9056.0,102.0,1,0.01,100,1
